date,shelter_city,sector,total_occupancy,total_capacity
2020-03-10,Scarborough,women,2033,1794
2020-03-10,Scarborough,men,2006,1602
2020-03-10,Scarborough,youth,2873,2902
2020-03-10,Scarborough,co-ed,1948,1722
2020-03-10,Scarborough,family,1323,1034
2020-03-10,Etobicoke,women,1667,2173
2020-03-10,Etobicoke,men,1761,1571
2020-03-10,Etobicoke,youth,1161,1653
2020-03-10,Etobicoke,co-ed,1799,2191
2020-03-10,Etobicoke,family,1925,1918
2020-03-11,Toronto,women,2100,2191
2020-03-11,Toronto,men,2978,2139
2020-03-11,Toronto,youth,1012,2081
2020-03-11,Toronto,co-ed,1342,2568
2020-03-11,Toronto,family,813,2373
2020-03-11,North York,women,2392,2668
2020-03-11,North York,men,795,1254
2020-03-11,North York,youth,1362,1546
2020-03-11,North York,co-ed,1452,1742
2020-03-11,North York,family,1357,1144
2020-03-11,Scarborough,women,1079,1994
2020-03-11,Scarborough,men,2088,2330
2020-03-11,Scarborough,youth,2377,1778
2020-03-11,Scarborough,co-ed,1814,1229
2020-03-11,Scarborough,family,2184,2087
2020-03-11,Etobicoke,women,1770,2038
2020-03-11,Etobicoke,men,1406,1868
2020-03-11,Etobicoke,youth,1438,1774
2020-03-11,Etobicoke,co-ed,1455,1187
2020-03-11,Etobicoke,family,1130,2243
2020-03-12,Toronto,women,1128,1989
2020-03-12,Toronto,men,1949,1021
2020-03-12,Toronto,youth,2520,1835
2020-03-12,Toronto,co-ed,1285,1459
2020-03-12,Toronto,family,1066,1262
2020-03-12,North York,women,1217,1577
2020-03-12,North York,men,1577,2332
2020-03-12,North York,youth,3035,1717
2020-03-12,North York,co-ed,1463,1101
2020-03-12,North York,family,1061,1521
2020-03-12,Scarborough,women,1277,1777
2020-03-12,Scarborough,men,1695,2286
2020-03-12,Scarborough,youth,919,1710
2020-03-12,Scarborough,co-ed,1786,1333
2020-03-12,Scarborough,family,676,2220
2020-03-12,Etobicoke,women,1492,1569
2020-03-12,Etobicoke,men,2146,1837
2020-03-12,Etobicoke,youth,1223,1116
2020-03-12,Etobicoke,co-ed,2342,2509
2020-03-12,Etobicoke,family,1391,1736
2020-03-13,Toronto,women,2015,2394
2020-03-13,Toronto,men,1884,2237
2020-03-13,Toronto,youth,1293,1949
2020-03-13,Toronto,co-ed,1883,1854
2020-03-13,Toronto,family,2030,928
2020-03-13,North York,women,2264,1836
2020-03-13,North York,men,993,1393
2020-03-13,North York,youth,1826,2144
2020-03-13,North York,co-ed,1386,2145
2020-03-13,North York,family,1651,1679
2020-03-13,Scarborough,women,1835,2304
2020-03-13,Scarborough,men,1520,1641
2020-03-13,Scarborough,youth,1304,2265
2020-03-13,Scarborough,co-ed,1626,1925
2020-03-13,Scarborough,family,1071,2225
2020-03-13,Etobicoke,women,1746,1787
2020-03-13,Etobicoke,men,1880,2416
2020-03-13,Etobicoke,youth,1257,1182
2020-03-13,Etobicoke,co-ed,1140,1972
2020-03-13,Etobicoke,family,1791,1412
2020-03-14,Toronto,women,1817,1678
2020-03-14,Toronto,men,1257,1386
2020-03-14,Toronto,youth,1666,963
2020-03-14,Toronto,co-ed,1366,2056
2020-03-14,Toronto,family,1569,1740
2020-03-14,North York,women,1534,2585
2020-03-14,North York,men,1991,1322
2020-03-14,North York,youth,1186,2222
2020-03-14,North York,co-ed,2604,2290
2020-03-14,North York,family,1117,1954
2020-03-14,Scarborough,women,1604,2050
2020-03-14,Scarborough,men,1275,1795
2020-03-14,Scarborough,youth,2443,1704
2020-03-14,Scarborough,co-ed,569,1618
2020-03-14,Scarborough,family,1225,2431
2020-03-14,Etobicoke,women,1588,2351
2020-03-14,Etobicoke,men,1605,2287
2020-03-14,Etobicoke,youth,2035,1548
2020-03-14,Etobicoke,co-ed,2488,1530
2020-03-14,Etobicoke,family,1771,1734
2020-03-15,Toronto,women,1347,1773
2020-03-15,Toronto,men,1756,1945
2020-03-15,Toronto,youth,1285,1723
2020-03-15,Toronto,co-ed,1051,2478
2020-03-15,Toronto,family,2104,2153
2020-03-15,North York,women,1194,1812
2020-03-15,North York,men,2240,2235
2020-03-15,North York,youth,1659,1919
2020-03-15,North York,co-ed,531,1453
2020-03-15,North York,family,1590,1835
2020-03-15,Scarborough,women,756,1227
2020-03-15,Scarborough,men,2091,2162
2020-03-15,Scarborough,youth,1420,2011
2020-03-15,Scarborough,co-ed,1916,1306
2020-03-15,Scarborough,family,1035,1521
2020-03-15,Etobicoke,women,1851,1536
2020-03-15,Etobicoke,men,2075,1825
2020-03-15,Etobicoke,youth,471,1490
2020-03-15,Etobicoke,co-ed,1375,1669
2020-03-15,Etobicoke,family,1033,2150
2020-03-16,Toronto,women,2060,1717
2020-03-16,Toronto,men,1362,1686
2020-03-16,Toronto,youth,1459,1949
2020-03-16,Toronto,co-ed,1645,1656
2020-03-16,Toronto,family,1804,1896
2020-03-16,North York,women,1403,2213
2020-03-16,North York,men,923,1124
2020-03-16,North York,youth,1214,1465
2020-03-16,North York,co-ed,2639,2181
2020-03-16,North York,family,1917,1117
2020-03-16,Scarborough,women,2131,2825
2020-03-16,Scarborough,men,1402,1723
2020-03-16,Scarborough,youth,819,1659
2020-03-16,Scarborough,co-ed,1604,1960
2020-03-16,Scarborough,family,1463,2039
2020-03-16,Etobicoke,women,1757,1915
2020-03-16,Etobicoke,men,1573,1825
2020-03-16,Etobicoke,youth,1971,1666
2020-03-16,Etobicoke,co-ed,1163,1026
2020-03-16,Etobicoke,family,2032,2577
2020-03-17,Toronto,women,2021,2372
2020-03-17,Toronto,men,2808,1349
2020-03-17,Toronto,youth,1224,2157
2020-03-17,Toronto,co-ed,951,1771
2020-03-17,Toronto,family,1837,1623
2020-03-17,North York,women,1430,1550
2020-03-17,North York,men,1289,2503
2020-03-17,North York,youth,2081,1199
2020-03-17,North York,co-ed,1972,2416
2020-03-17,North York,family,747,1435
2020-03-17,Scarborough,women,1029,1406
2020-03-17,Scarborough,men,2065,2217
2020-03-17,Scarborough,youth,1747,1801
2020-03-17,Scarborough,co-ed,2293,1976
2020-03-17,Scarborough,family,2366,1464
2020-03-17,Etobicoke,women,1892,2544
2020-03-17,Etobicoke,men,1145,1892
2020-03-17,Etobicoke,youth,2019,1747
2020-03-17,Etobicoke,co-ed,1203,2453
2020-03-17,Etobicoke,family,1628,1541
2020-03-18,Toronto,women,1453,1792
2020-03-18,Toronto,men,2244,2289
2020-03-18,Toronto,youth,2962,1940
2020-03-18,Toronto,co-ed,1536,1121
2020-03-18,Toronto,family,2242,2392
2020-03-18,North York,women,1445,2131
2020-03-18,North York,men,1621,1665
2020-03-18,North York,youth,1530,1262
2020-03-18,North York,co-ed,2285,1155
2020-03-18,North York,family,1981,596
2020-03-18,Scarborough,women,1507,1751
2020-03-18,Scarborough,men,1971,1866
2020-03-18,Scarborough,youth,2051,1958
2020-03-18,Scarborough,co-ed,1483,2081
2020-03-18,Scarborough,family,1976,78
2020-03-18,Etobicoke,women,2102,2011
2020-03-18,Etobicoke,men,1702,1866
2020-03-18,Etobicoke,youth,1439,1912
2020-03-18,Etobicoke,co-ed,1206,702
2020-03-18,Etobicoke,family,1820,1764
2020-03-19,Toronto,women,1411,1777
2020-03-19,Toronto,men,1547,1801
2020-03-19,Toronto,youth,1925,1773
2020-03-19,Toronto,co-ed,926,1820
2020-03-19,Toronto,family,1828,1478
2020-03-19,North York,women,1874,1919
2020-03-19,North York,men,670,798
2020-03-19,North York,youth,1401,970
2020-03-19,North York,co-ed,1002,1515
2020-03-19,North York,family,1976,2640
2020-03-19,Scarborough,women,2177,1865
2020-03-19,Scarborough,men,2135,1688
2020-03-19,Scarborough,youth,1741,2282
2020-03-19,Scarborough,co-ed,2121,1826
2020-03-19,Scarborough,family,1979,2004
2020-03-19,Etobicoke,women,1342,1338
2020-03-19,Etobicoke,men,1666,1717
2020-03-19,Etobicoke,youth,1305,1246
2020-03-19,Etobicoke,co-ed,1191,1751
2020-03-19,Etobicoke,family,1926,1395
2020-03-20,Toronto,women,2008,1441
2020-03-20,Toronto,men,1533,1545
2020-03-20,Toronto,youth,800,1852
2020-03-20,Toronto,co-ed,2098,2811
2020-03-20,Toronto,family,1638,1890
2020-03-20,North York,women,2051,895
2020-03-20,North York,men,805,1150
2020-03-20,North York,youth,2295,1996
2020-03-20,North York,co-ed,1910,1504
2020-03-20,North York,family,1360,2060
2020-03-20,Scarborough,women,2282,2061
2020-03-20,Scarborough,men,1362,1465
2020-03-20,Scarborough,youth,1908,1404
2020-03-20,Scarborough,co-ed,2156,1632
2020-03-20,Scarborough,family,1748,2386
2020-03-20,Etobicoke,women,1290,1027
2020-03-20,Etobicoke,men,1592,2250
2020-03-20,Etobicoke,youth,1579,1122
2020-03-20,Etobicoke,co-ed,1768,1632
2020-03-20,Etobicoke,family,1476,1760
2020-03-21,Toronto,women,1944,2057
2020-03-21,Toronto,men,887,1892
2020-03-21,Toronto,youth,2424,1508
2020-03-21,Toronto,co-ed,1670,1596
2020-03-21,Toronto,family,1292,1742
2020-03-21,North York,women,1405,2515
2020-03-21,North York,men,882,1987
2020-03-21,North York,youth,1496,1697
2020-03-21,North York,co-ed,1198,2518
2020-03-21,North York,family,1301,1872
2020-03-21,Scarborough,women,1220,3277
2020-03-21,Scarborough,men,1702,1883
2020-03-21,Scarborough,youth,1474,1817
2020-03-21,Scarborough,co-ed,1220,2173
2020-03-21,Scarborough,family,1826,2293
2020-03-21,Etobicoke,women,2048,1789
2020-03-21,Etobicoke,men,1680,1334
2020-03-21,Etobicoke,youth,1912,1473
2020-03-21,Etobicoke,co-ed,2373,1170
2020-03-21,Etobicoke,family,2250,1348
2020-03-22,Toronto,women,2547,858
2020-03-22,Toronto,men,1838,1371
2020-03-22,Toronto,youth,1926,1579
2020-03-22,Toronto,co-ed,1573,1189
2020-03-22,Toronto,family,1505,2175
2020-03-22,North York,women,2349,2537
2020-03-22,North York,men,2283,2100
2020-03-22,North York,youth,1550,1937
2020-03-22,North York,co-ed,1574,2191
2020-03-22,North York,family,2155,2048
2020-03-22,Scarborough,women,2172,2078
2020-03-22,Scarborough,men,2124,1265
2020-03-22,Scarborough,youth,1987,1924
2020-03-22,Scarborough,co-ed,1686,1720
2020-03-22,Scarborough,family,2103,1379
2020-03-22,Etobicoke,women,1297,1306
2020-03-22,Etobicoke,men,1118,1809
2020-03-22,Etobicoke,youth,2060,2221
2020-03-22,Etobicoke,co-ed,1454,1846
2020-03-22,Etobicoke,family,1715,1601
2020-03-23,Toronto,women,1731,2464
2020-03-23,Toronto,men,1215,1857
2020-03-23,Toronto,youth,1487,902
2020-03-23,Toronto,co-ed,580,1513
2020-03-23,Toronto,family,1448,1801
2020-03-23,North York,women,2270,2463
2020-03-23,North York,men,1338,1640
2020-03-23,North York,youth,1662,1550
2020-03-23,North York,co-ed,1763,1762
2020-03-23,North York,family,2044,479
2020-03-23,Scarborough,women,1210,1035
2020-03-23,Scarborough,men,1203,1921
2020-03-23,Scarborough,youth,1777,2063
2020-03-23,Scarborough,co-ed,1135,1844
2020-03-23,Scarborough,family,1720,2704
2020-03-23,Etobicoke,women,1064,2117
2020-03-23,Etobicoke,men,1267,2737
2020-03-23,Etobicoke,youth,1468,1508
2020-03-23,Etobicoke,co-ed,1901,1992
2020-03-23,Etobicoke,family,1767,2349
2020-03-24,Toronto,women,1336,1921
2020-03-24,Toronto,men,1690,1154
2020-03-24,Toronto,youth,1552,2163
2020-03-24,Toronto,co-ed,2168,2273
2020-03-24,Toronto,family,1356,1561
2020-03-24,North York,women,1753,1278
2020-03-24,North York,men,1344,1726
2020-03-24,North York,youth,1357,2099
2020-03-24,North York,co-ed,1193,1257
2020-03-24,North York,family,1785,2080
2020-03-24,Scarborough,women,1407,1875
2020-03-24,Scarborough,men,609,1490
2020-03-24,Scarborough,youth,2300,1564
2020-03-24,Scarborough,co-ed,1864,2013
2020-03-24,Scarborough,family,1045,2142
2020-03-24,Etobicoke,women,1970,1912
2020-03-24,Etobicoke,men,1849,631
2020-03-24,Etobicoke,youth,1941,2244
2020-03-24,Etobicoke,co-ed,1669,1860
2020-03-24,Etobicoke,family,1873,1553
2020-03-25,Toronto,women,1964,2219
2020-03-25,Toronto,men,1103,1200
2020-03-25,Toronto,youth,746,358
2020-03-25,Toronto,co-ed,1453,1324
2020-03-25,Toronto,family,1230,1020
2020-03-25,North York,women,2410,1936
2020-03-25,North York,men,816,939
2020-03-25,North York,youth,2075,607
2020-03-25,North York,co-ed,1436,1658
2020-03-25,North York,family,172,2083
2020-03-25,Scarborough,women,1792,2005
2020-03-25,Scarborough,men,1185,1283
2020-03-25,Scarborough,youth,1430,1962
2020-03-25,Scarborough,co-ed,1366,1363
2020-03-25,Scarborough,family,389,2490
2020-03-25,Etobicoke,women,1634,925
2020-03-25,Etobicoke,men,1181,1082
2020-03-25,Etobicoke,youth,1554,572
2020-03-25,Etobicoke,co-ed,1403,1623
2020-03-25,Etobicoke,family,2001,1855
2020-03-26,Toronto,women,1153,1857
2020-03-26,Toronto,men,2058,2101
2020-03-26,Toronto,youth,2177,1532
2020-03-26,Toronto,co-ed,1442,1471
2020-03-26,Toronto,family,2179,2427
2020-03-26,North York,women,1322,2224
2020-03-26,North York,men,1632,1016
2020-03-26,North York,youth,1504,1588
2020-03-26,North York,co-ed,1152,2030
2020-03-26,North York,family,1562,1838
2020-03-26,Scarborough,women,1331,2435
2020-03-26,Scarborough,men,1225,2160
2020-03-26,Scarborough,youth,1825,1501
2020-03-26,Scarborough,co-ed,1196,1154
2020-03-26,Scarborough,family,2123,1870
2020-03-26,Etobicoke,women,2091,1619
2020-03-26,Etobicoke,men,1271,1309
2020-03-26,Etobicoke,youth,1549,1945
2020-03-26,Etobicoke,co-ed,2453,2514
2020-03-26,Etobicoke,family,1446,1726
2020-03-27,Toronto,women,2118,2716
2020-03-27,Toronto,men,1386,1355
2020-03-27,Toronto,youth,1136,2453
2020-03-27,Toronto,co-ed,1246,1556
2020-03-27,Toronto,family,1016,1525
2020-03-27,North York,women,1205,1220
2020-03-27,North York,men,1396,1086
2020-03-27,North York,youth,1162,1408
2020-03-27,North York,co-ed,1928,2415
2020-03-27,North York,family,867,1851
2020-03-27,Scarborough,women,1375,1453
2020-03-27,Scarborough,men,1487,1334
2020-03-27,Scarborough,youth,2319,1316
2020-03-27,Scarborough,co-ed,1187,894
2020-03-27,Scarborough,family,1165,711
2020-03-27,Etobicoke,women,1474,1481
2020-03-27,Etobicoke,men,1628,1621
2020-03-27,Etobicoke,youth,2552,1467
2020-03-27,Etobicoke,co-ed,1142,1913
2020-03-27,Etobicoke,family,1795,1439
2020-03-28,Toronto,women,1492,1814
2020-03-28,Toronto,men,1815,1579
2020-03-28,Toronto,youth,2531,1579
2020-03-28,Toronto,co-ed,995,1353
2020-03-28,Toronto,family,1693,1247
2020-03-28,North York,women,638,1088
2020-03-28,North York,men,1304,982
2020-03-28,North York,youth,2146,1666
2020-03-28,North York,co-ed,1443,2526
2020-03-28,North York,family,1376,1062
2020-03-28,Scarborough,women,1966,964
2020-03-28,Scarborough,men,1127,2576
2020-03-28,Scarborough,youth,2159,2078
2020-03-28,Scarborough,co-ed,1949,781
2020-03-28,Scarborough,family,1524,1336
2020-03-28,Etobicoke,women,1165,2045
2020-03-28,Etobicoke,men,1391,1391
2020-03-28,Etobicoke,youth,1500,1198
2020-03-28,Etobicoke,co-ed,1279,1319
2020-03-28,Etobicoke,family,2522,1453
2020-03-29,Toronto,women,1499,2277
2020-03-29,Toronto,men,2020,2024
2020-03-29,Toronto,youth,778,1556
2020-03-29,Toronto,co-ed,1599,1593
2020-03-29,Toronto,family,1079,2416
2020-03-29,North York,women,1477,2006
2020-03-29,North York,men,2231,1412
2020-03-29,North York,youth,1741,1292
2020-03-29,North York,co-ed,1463,898
2020-03-29,North York,family,1762,718
2020-03-29,Scarborough,women,1605,1963
2020-03-29,Scarborough,men,1803,1003
2020-03-29,Scarborough,youth,1180,1592
2020-03-29,Scarborough,co-ed,346,1182
2020-03-29,Scarborough,family,2090,2178
2020-03-29,Etobicoke,women,1320,1449
2020-03-29,Etobicoke,men,1791,1744
2020-03-29,Etobicoke,youth,817,1830
2020-03-29,Etobicoke,co-ed,1767,1856
2020-03-29,Etobicoke,family,1133,1732
2020-03-30,Toronto,women,925,1484
2020-03-30,Toronto,men,1325,2136
2020-03-30,Toronto,youth,2159,1274
2020-03-30,Toronto,co-ed,1834,1943
2020-03-30,Toronto,family,1719,1081
2020-03-30,North York,women,1843,1575
2020-03-30,North York,men,1929,1432
2020-03-30,North York,youth,1610,1704
2020-03-30,North York,co-ed,1874,1272
2020-03-30,North York,family,1800,1193
2020-03-30,Scarborough,women,2012,1748
2020-03-30,Scarborough,men,1396,2735
2020-03-30,Scarborough,youth,1565,2040
2020-03-30,Scarborough,co-ed,2135,1235
2020-03-30,Scarborough,family,1874,1731
2020-03-30,Etobicoke,women,2298,2081
2020-03-30,Etobicoke,men,2059,1739
2020-03-30,Etobicoke,youth,797,2456
2020-03-30,Etobicoke,co-ed,656,2199
2020-03-30,Etobicoke,family,1103,2471
2020-03-31,Toronto,women,2143,2638
2020-03-31,Toronto,men,2723,2147
2020-03-31,Toronto,youth,1187,1667
2020-03-31,Toronto,co-ed,2593,1773
2020-03-31,Toronto,family,1917,2675
2020-03-31,North York,women,1819,956
2020-03-31,North York,men,1974,1419
2020-03-31,North York,youth,1236,937
2020-03-31,North York,co-ed,1479,1299
2020-03-31,North York,family,1640,1432
2020-03-31,Scarborough,women,1560,2410
2020-03-31,Scarborough,men,1343,1370
2020-03-31,Scarborough,youth,1816,1497
2020-03-31,Scarborough,co-ed,1397,1735
2020-03-31,Scarborough,family,2010,1877
2020-03-31,Etobicoke,women,1090,1422
2020-03-31,Etobicoke,men,1594,1474
2020-03-31,Etobicoke,youth,2211,1838
2020-03-31,Etobicoke,co-ed,1301,2249
2020-03-31,Etobicoke,family,1233,1870
2020-04-01,Toronto,women,1478,1060
2020-04-01,Toronto,men,1740,2087
2020-04-01,Toronto,youth,609,2654
2020-04-01,Toronto,co-ed,1652,1249
2020-04-01,Toronto,family,1865,2300
2020-04-01,North York,women,1509,2147
2020-04-01,North York,men,1649,2676
2020-04-01,North York,youth,2409,1749
2020-04-01,North York,co-ed,1721,1992
2020-04-01,North York,family,1837,1959
2020-04-01,Scarborough,women,1778,2149
2020-04-01,Scarborough,men,2448,2483
2020-04-01,Scarborough,youth,2151,2264
2020-04-01,Scarborough,co-ed,1494,2600
2020-04-01,Scarborough,family,1303,2456
2020-04-01,Etobicoke,women,1552,1387
2020-04-01,Etobicoke,men,1474,1990
2020-04-01,Etobicoke,youth,1671,2204
2020-04-01,Etobicoke,co-ed,1450,1963
2020-04-01,Etobicoke,family,1977,2980
2020-04-02,Toronto,women,1967,3024
2020-04-02,Toronto,men,2265,1676
2020-04-02,Toronto,youth,1805,1500
2020-04-02,Toronto,co-ed,2291,2588
2020-04-02,Toronto,family,3218,2198
2020-04-02,North York,women,1997,1640
2020-04-02,North York,men,1835,1711
2020-04-02,North York,youth,1169,1382
2020-04-02,North York,co-ed,1963,1931
2020-04-02,North York,family,974,2462
2020-04-02,Scarborough,women,1497,2156
2020-04-02,Scarborough,men,2187,713
2020-04-02,Scarborough,youth,1665,1832
2020-04-02,Scarborough,co-ed,1878,1213
2020-04-02,Scarborough,family,1825,2639
2020-04-02,Etobicoke,women,1656,1446
2020-04-02,Etobicoke,men,2257,2131
2020-04-02,Etobicoke,youth,1129,1578
2020-04-02,Etobicoke,co-ed,2076,2599
2020-04-02,Etobicoke,family,1495,1582
2020-04-03,Toronto,women,1744,1498
2020-04-03,Toronto,men,919,1914
2020-04-03,Toronto,youth,1495,1980
2020-04-03,Toronto,co-ed,1320,1192
2020-04-03,Toronto,family,1568,1565
2020-04-03,North York,women,1030,1024
2020-04-03,North York,men,1805,1205
2020-04-03,North York,youth,2226,1381
2020-04-03,North York,co-ed,2221,1738
2020-04-03,North York,family,2324,1358
2020-04-03,Scarborough,women,1775,2347
2020-04-03,Scarborough,men,1273,1601
2020-04-03,Scarborough,youth,2035,1650
2020-04-03,Scarborough,co-ed,1738,1307
2020-04-03,Scarborough,family,1419,1831
2020-04-03,Etobicoke,women,1553,1667
2020-04-03,Etobicoke,men,2047,2379
2020-04-03,Etobicoke,youth,1364,1270
2020-04-03,Etobicoke,co-ed,2480,1649
2020-04-03,Etobicoke,family,1854,2458
2020-04-04,Toronto,women,924,2564
2020-04-04,Toronto,men,1709,1514
2020-04-04,Toronto,youth,1665,1401
2020-04-04,Toronto,co-ed,1729,2227
2020-04-04,Toronto,family,1893,2648
2020-04-04,North York,women,2393,1273
2020-04-04,North York,men,1825,2085
2020-04-04,North York,youth,1210,1921
2020-04-04,North York,co-ed,1069,2282
2020-04-04,North York,family,1139,2064
2020-04-04,Scarborough,women,1690,1797
2020-04-04,Scarborough,men,1530,1215
2020-04-04,Scarborough,youth,1504,2328
2020-04-04,Scarborough,co-ed,1314,2599
2020-04-04,Scarborough,family,1320,2269
2020-04-04,Etobicoke,women,371,1680
2020-04-04,Etobicoke,men,1551,2123
2020-04-04,Etobicoke,youth,1164,1604
2020-04-04,Etobicoke,co-ed,1894,1528
2020-04-04,Etobicoke,family,1943,1958
2020-04-05,Toronto,women,1549,2018
2020-04-05,Toronto,men,1588,2895
2020-04-05,Toronto,youth,1381,2539
2020-04-05,Toronto,co-ed,2389,1894
2020-04-05,Toronto,family,1516,2086
2020-04-05,North York,women,1341,562
2020-04-05,North York,men,2131,2614
2020-04-05,North York,youth,1199,1785
2020-04-05,North York,co-ed,985,2546
2020-04-05,North York,family,778,2322
2020-04-05,Scarborough,women,1422,1853
2020-04-05,Scarborough,men,1210,1749
2020-04-05,Scarborough,youth,1918,1428
2020-04-05,Scarborough,co-ed,1912,1130
2020-04-05,Scarborough,family,1608,1956
2020-04-05,Etobicoke,women,856,1700
2020-04-05,Etobicoke,men,2189,2070
2020-04-05,Etobicoke,youth,1694,1592
2020-04-05,Etobicoke,co-ed,1557,930
2020-04-05,Etobicoke,family,1889,502
2020-04-06,Toronto,women,1917,1948
2020-04-06,Toronto,men,1458,1037
2020-04-06,Toronto,youth,1953,2192
2020-04-06,Toronto,co-ed,2225,2305
2020-04-06,Toronto,family,1761,2225
2020-04-06,North York,women,2156,1571
2020-04-06,North York,men,967,1906
2020-04-06,North York,youth,3069,2386
2020-04-06,North York,co-ed,1852,1168
2020-04-06,North York,family,1889,1283
2020-04-06,Scarborough,women,288,779
2020-04-06,Scarborough,men,2028,816
2020-04-06,Scarborough,youth,1772,2011
2020-04-06,Scarborough,co-ed,1973,2324
2020-04-06,Scarborough,family,2194,2393
2020-04-06,Etobicoke,women,1512,1675
2020-04-06,Etobicoke,men,1574,2258
2020-04-06,Etobicoke,youth,1185,2365
2020-04-06,Etobicoke,co-ed,1239,1685
2020-04-06,Etobicoke,family,1384,1915
2020-04-07,Toronto,women,1870,1765
